,0
0,0.4195943835571866
1,0.3888469103418353
2,0.41541741808869076
3,0.4372122097873371
4,0.3968426026652761
5,0.4503831890075602
6,0.44360156938930373
7,0.42928843432584446
8,0.44119369165177125
9,0.4412080847489858
