,0
0,387.3111599626399
1,367.71340702700826
2,353.9576047515358
3,366.34898302698934
4,373.93733696899193
5,354.6709326969148
6,377.75082616688996
7,315.46872060869777
8,293.217264217233
9,375.25622448766325
