,0
0,0.31936014743092794
1,0.32154240716816634
2,0.3205936492033079
3,0.32234150449262705
4,0.3218443546875811
5,0.3221963122443283
6,0.3199433979197041
7,0.31931309497605964
8,0.3201935922181956
9,0.3209534449896076
