,0
0,1058.9214887443607
1,959.5769346485678
2,822.2721867800878
3,1151.4028905107245
4,1062.5905849406208
5,1117.0105852967092
6,1013.7359413326329
7,1046.5515728935088
8,1090.6026372689269
9,1015.6945839663357
