,0
0,1421.8812791587713
1,1743.3183163012893
2,1335.0836845593901
3,1779.5243044639108
4,1146.5617829356138
5,1407.7518456673695
6,1353.119809187193
7,1387.933854525625
8,1592.5226133608069
9,1426.0572584859276
