,0
0,1751.1456206363687
1,1513.8499579386366
2,1954.7994613421702
3,2205.056397039703
4,1966.1115140431182
5,1988.9508906294927
6,1728.705842183727
7,1966.216432174461
8,2674.5758197500786
9,2139.69626871706
