,0
0,341.04430907775895
1,322.5037206556744
2,336.580015769512
3,338.49586768586147
4,325.9269780131659
5,317.95662691805916
6,337.25238996935116
7,322.7330396516027
8,333.6231533433794
9,323.16468555928844
