,0
0,6723.702649282391
1,5807.257537337568
2,5750.191074231686
3,5838.969837709974
4,5693.966675166142
5,6184.478734546379
6,5806.618080864517
7,6487.808720299324
8,6026.249753599134
9,6006.803712931848
