,0
0,79537.84120635201
1,63519.72465958228
2,71502.68388001855
3,67592.0940664878
4,68258.37719218846
5,69170.04761521131
6,71233.42195367652
7,73702.57646043957
8,76099.73024028278
9,63953.835642639104
