,0
0,52191.90763127166
1,51936.718482208315
2,49659.743454372336
3,53413.7422403234
4,55630.66877825413
5,49720.32987276114
6,46086.515942480015
7,53496.40865704946
8,50395.17044245732
9,47190.06016438284
