,0
0,27863.38947953736
1,25446.068994336438
2,28215.854839692074
3,27687.469870495657
4,29209.151919373136
5,28686.784707796833
6,28764.264251713426
7,26711.25503265809
8,30479.17380499542
9,26010.49575640604
