,0
0,54998.24646352173
1,64827.53263956708
2,70717.85664080996
3,67977.01225667316
4,67919.56892363002
5,65772.43934278836
6,59362.371846989794
7,71429.90801473436
8,72874.49541424318
9,60935.55970001578
