,0
0,13037.460909588326
1,14019.397548317287
2,14594.09767332737
3,11685.64481399494
4,14403.361908918521
5,13747.317710967383
6,13272.705833452586
7,11732.332753106819
8,12824.962795855128
9,14478.364239157396
