,0
0,28907.04147475018
1,29332.40172353085
2,30576.291104814496
3,35309.423446449524
4,32223.670495386712
5,32197.540360339797
6,31510.780599462934
7,30131.502142885707
8,34199.711766429136
9,28785.830839933227
