,0
0,0.8939679743173442
1,0.8948896177156141
2,0.8942016467976438
3,0.8935978515373468
4,0.8939449111582815
5,0.8931807226564249
6,0.8933946376678816
7,0.8941020324022309
8,0.8931819754412182
9,0.8949796875208046
