,0
0,62236.17279241883
1,48200.01767566543
2,49912.16680884445
3,51119.360308624004
4,48287.84817158817
5,44725.392267343486
6,54817.763822039495
7,56702.0458554226
8,40946.86059474487
9,40522.81181747453
