,0
0,150889.84427307823
1,147339.4060228006
2,157716.3819901623
3,156159.73690040066
4,139768.27521763943
5,134199.6735616003
6,145425.3427498656
7,178361.06991850247
8,134591.4085602212
9,152789.61052308817
