,0
0,257.076530846501
1,257.0672263562894
2,257.2889274109946
3,259.9692981977843
4,257.794095151157
5,257.3870148367337
6,254.73849560093956
7,258.4054075044012
8,255.74271579300253
9,258.09515847615745
