,0
0,19145.226499867684
1,22369.206698905014
2,19415.39612155064
3,21996.944503955463
4,21866.58313264122
5,18712.640786329914
6,19913.780982717333
7,23162.18724915658
8,22691.630306701398
9,21791.848814502006
