,0
0,81697.17277102152
1,105895.81795695353
2,75745.9676915679
3,86421.65937055493
4,106803.59812125514
5,82125.56816283334
6,98302.48891204387
7,90807.25950886382
8,88803.51174686832
9,92019.0468047776
