,0
0,26515.738011976453
1,31121.82040339532
2,31585.648149328354
3,24952.52933134242
4,25754.942202641127
5,27047.74285214591
6,24542.778230948476
7,24481.636906839813
8,28984.64438699318
9,32562.00736837478
