,0
0,574.1047154479071
1,598.9269102058705
2,597.6392874012254
3,586.3340286231647
4,562.9512704594279
5,647.0084967322067
6,656.2396556998477
7,549.9180762200513
8,576.8231262294967
9,591.5377396240948
