,0
0,17636.367378361072
1,18020.270217102396
2,17084.609092670584
3,16456.283620032777
4,16032.865496269806
5,18069.13945682427
6,16575.83600840286
7,17298.97039580071
8,17829.088910160655
9,16872.445416747043
