,0
0,39445.217575129296
1,39822.86618663436
2,44107.15371398737
3,40155.941626838074
4,47946.04439049522
5,39470.18498258052
6,44536.64835258683
7,42116.506683020605
8,48142.80795429535
9,41437.01373488588
