,0
0,40671.572457276976
1,29131.478751882594
2,31789.603900889244
3,42914.27270616291
4,32578.59683627441
5,32838.19076952177
6,31148.53249456091
7,31544.957847436537
8,36573.14846353578
9,31616.80278298525
