,0
0,65564.66840640633
1,63412.78470331852
2,59731.86551509101
3,66944.14150552398
4,59083.76878363942
5,66288.3875270347
6,61368.410426430135
7,55417.40470488734
8,66670.39384755875
9,62633.91698391963
