,0
0,25438.634085255293
1,32670.069762591404
2,29038.84457325724
3,24478.666075078676
4,26375.239571517603
5,26258.602136988757
6,25845.471964132266
7,26408.24832364396
8,27661.08417311073
9,24449.11286518131
