,0
0,0.9285935337152434
1,0.9289728489565878
2,0.9297952803862731
3,0.9304196312159994
4,0.9297516094918059
5,0.9305644759129688
6,0.9301972883505326
7,0.9302121674714097
8,0.9290749227300413
9,0.9315266431803392
