,0
0,57406.24578850231
1,66509.1753978614
2,56507.43186094224
3,71423.94060499995
4,70143.7612557535
5,65672.79683204327
6,64206.121594901764
7,51403.80216297288
8,72178.8421527876
9,62156.94443239937
