,0
0,30510.591322161847
1,29704.598459132358
2,28603.691037414388
3,28267.29669987709
4,32530.522110150298
5,31243.925391642882
6,34587.828343269364
7,30485.340872284705
8,23662.830211678734
9,30476.70414294795
