,0
0,72408.89047512494
1,62424.78398939662
2,67596.39409974904
3,58517.067955330574
4,76067.8031845948
5,68791.93410025223
6,71072.84894800413
7,63152.03648381592
8,66915.9937038114
9,72369.25879201727
