,0
0,356893.19085385907
1,404453.2666475056
2,384090.08950048836
3,407678.11026653956
4,512718.7825127618
5,421108.48435217066
6,345924.83087787946
7,371616.38226281584
8,353911.5465486695
9,378614.5295480228
