,0
0,16787.735441062545
1,15413.920307101811
2,14574.713081051286
3,15410.529214167576
4,15833.622576511294
5,13398.551318921098
6,17198.48070368079
7,14365.271224842081
8,16819.363137862438
9,18130.82477225276
