,0
0,58251.554539561585
1,49788.18129978222
2,62028.305314312514
3,53263.30854344044
4,60017.38081115524
5,57041.163646908986
6,53584.83707842298
7,59246.406784200386
8,72433.25781113232
9,68581.48774194198
