,0
0,1006.6375930779465
1,4161.479365983423
2,3427.42065290867
3,4576.1429465060155
4,1551.0927045901074
5,3183.6518255125443
6,4704.807555197604
7,4477.8981023412325
8,4618.5697878619685
9,4338.0836781502485
