,0
0,64089.69404574285
1,68250.98443664369
2,74603.78707326784
3,57809.56914437638
4,62355.90898542164
5,64367.698405339
6,69481.62725903382
7,63413.78485135667
8,56958.62656259403
9,58812.84326904023
