,0
0,1142.485664001369
1,1266.2000797380288
2,1457.3192192773458
3,1174.2332579027072
4,1444.2328884616004
5,1114.2381264189603
6,1583.6522495118247
7,1535.5327752296396
8,1465.04968389995
9,1394.847900549229
