,0
0,32572.80533269797
1,31515.259423912838
2,35281.400436359356
3,37003.684945983005
4,33744.12771388143
5,34312.04196715981
6,40972.63997377294
7,29736.359672897404
8,36048.35330531174
9,38899.61939304438
