,0
0,58397.192928955614
1,51921.90376072609
2,52822.04505533841
3,59531.72955660537
4,55504.00244964131
5,55880.59886327346
6,62043.39618911994
7,56329.48056279454
8,54795.29204167316
9,62667.22378731959
