,0
0,11055.310754017932
1,9732.169101498177
2,9196.548527667208
3,6507.80028244066
4,9017.502997436342
5,8270.611926977072
6,10325.91311259679
7,8784.488680721433
8,7360.913148980287
9,8598.088334889555
