,0
0,80434.59565092855
1,76949.20327115885
2,76550.18679422741
3,67415.876727849
4,71985.80116920319
5,66989.59125040511
6,75728.6052537227
7,65808.2136060252
8,76154.99960603633
9,69499.23272174086
