,0
0,10294.386112833086
1,11858.321391068559
2,10403.730761591225
3,10777.89739969816
4,8639.605757842166
5,9417.276055352468
6,9502.958570412884
7,9464.441702091759
8,9797.35164904603
9,10916.310469422935
