,0
0,381.47824468150145
1,372.0743369541838
2,362.11258500739694
3,376.82819557796347
4,368.4661540507876
5,373.32949922313014
6,361.20543151138077
7,355.4781811357707
8,387.1515736005212
9,354.37462925305294
