,0
0,368.9984143139152
1,385.76999126620456
2,369.64769423276056
3,366.04951999648586
4,385.8738275168365
5,357.5022921074603
6,382.1701373254284
7,377.43867230535267
8,394.6665710482467
9,379.05758717991625
