,0
0,318.4318782850399
1,311.07541893911326
2,311.7654279730481
3,286.6400232098416
4,289.6507927382964
5,315.8264118256761
6,286.20117548811317
7,308.1016431533081
8,309.954033203366
9,285.9097089802433
