,0
0,48829.38035478542
1,47117.73489507125
2,40475.013300132654
3,38432.695759649076
4,37586.705420777755
5,39488.70196772869
6,37826.26585403566
7,41129.87055984792
8,34512.08935229044
9,37044.435662441385
