,0
0,354.53205269455185
1,361.13358090623143
2,373.2128752302773
3,374.8886779921406
4,368.526666253362
5,376.48473183306857
6,371.99360839064445
7,398.17550361490447
8,378.02864504533125
9,359.24815197633535
