,0
0,14436.564454890547
1,10812.711932351827
2,11307.186800370817
3,12381.462319730455
4,11659.47791167479
5,13319.624917480593
6,13391.231034512452
7,12772.1206039411
8,11875.84597130487
9,11489.969915642243
