,0
0,1072.5089122606055
1,1140.495410005983
2,1036.6146633538503
3,1149.689216326815
4,1206.100067178498
5,1249.5927750551486
6,1286.7267428946118
7,1031.1471345169211
8,1140.8761706170308
9,1028.4049449774861
