,0
0,1153.2692349531985
1,1363.8051479859942
2,1312.0667776619907
3,1453.6743816415005
4,1351.2265115250775
5,1280.866716457774
6,1371.932876929285
7,1274.1097548537673
8,1345.046169225724
9,1218.7771923848916
