,0
0,1355.4448714486512
1,1382.798651770854
2,1249.861429547229
3,1507.8697864380927
4,1434.8913757570128
5,1500.1249551615522
6,1381.3344877055185
7,1648.4259096839874
8,1201.987201533431
9,1418.0545982851804
