,0
0,8911.727619843332
1,9349.652071799199
2,7260.951088645227
3,8047.52522220502
4,6993.444696052015
5,8607.632118333093
6,8871.448525791344
7,7924.716031794737
8,7711.7892154916035
9,8325.614413932053
