,0
0,13939.97464171947
1,13231.132020553227
2,13412.87600011727
3,14901.377484754126
4,14513.752578879676
5,12810.34803363215
6,13856.906598746491
7,14382.980173055521
8,14379.726563875858
9,16628.74683722906
