,0
0,45670.49951729089
1,54287.31063987952
2,60325.207559443996
3,53389.3643788669
4,54395.50020091403
5,61027.7022908252
6,57147.14958673823
7,62769.940808094834
8,55426.56942397281
9,55932.67296311436
