,0
0,1492.9015301935076
1,1702.940951208958
2,3214.7500563173935
3,2359.8650283610123
4,2755.2339776545246
5,1897.1835138826004
6,2601.579701658676
7,2269.406303782332
8,2526.373910833092
9,1816.6784939620538
