,0
0,42814.07310756988
1,37925.99307422452
2,41193.181552622715
3,35860.78200837675
4,33618.78876752942
5,41876.69733650985
6,38128.70277032506
7,37372.29932127341
8,38240.99275085227
9,35569.15947013279
