,0
0,14004.696033952821
1,15532.490519907826
2,14723.915043117446
3,14215.613383780325
4,17808.11430142065
5,12999.754706600128
6,12673.27635849577
7,14849.87628740375
8,15529.742400712763
9,16393.808771861884
