,0
0,79799.18189506099
1,62558.9842054747
2,78399.89225839812
3,67500.61925085107
4,80917.60019302022
5,70886.1759517441
6,68256.48961199814
7,63571.626877610375
8,73123.54726054787
9,81615.51007175505
