,0
0,30447.0621134651
1,24092.607929673057
2,31636.11874544554
3,22522.750291712833
4,27045.51767402665
5,22933.10762432013
6,25465.653897985634
7,27216.489741609177
8,25467.53276957964
9,26282.23204305815
