,0
0,17411.26586273692
1,19502.840792807776
2,19273.29209256201
3,16611.703546801582
4,16188.609763854209
5,18048.23453013795
6,17639.23709799721
7,21059.09535765873
8,16337.68271003202
9,18862.681715980096
