,0
0,5394.49563885283
1,5952.306761078132
2,6626.775463498127
3,7845.936467788976
4,8215.1401271324
5,6804.288225718526
6,6940.075267119108
7,6822.106324814621
8,8897.435856008553
9,6459.402116483884
