,0
0,38727.11728513787
1,42907.97523013761
2,48222.06240756117
3,38533.76639895581
4,39750.16716744816
5,33155.14487044273
6,40609.67769768807
7,38743.595740406396
8,43843.53201249491
9,39487.334083216665
