,0
0,1355.9290695437874
1,1471.9759137266522
2,1538.9787444316432
3,1433.233269860209
4,1287.0098449698316
5,1438.5460954116556
6,1268.132605228111
7,1561.4657196746953
8,1263.2695771606698
9,1523.1732935438147
