,0
0,3463.8746823362408
1,4305.494910683981
2,3227.1594730461416
3,2763.1983628511525
4,3243.8084405856716
5,4251.907768298865
6,3224.7619292242175
7,3432.6719814995486
8,3242.813797930435
9,4121.546505726351
